vehicle_id,start_ts,end_ts,delta_battery_pct,start_battery_pct,end_battery_pct,duration_sec,ignition_state
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-08 22:07:00.000,2021-11-08 22:30:19.000,22.4,50.1,72.5,1399.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-08 23:42:03.000,2021-11-08 23:45:37.008,17.3,67.4,84.7,214.008,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-09 04:33:01.000,2021-11-09 05:04:56.000,24.7,61.1,85.8,1915.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-09 13:47:31.002,2021-11-09 15:01:09.002,14.5,81.1,95.6,4418.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-09 18:35:42.000,2021-11-09 19:09:15.002,5.5,81.1,86.6,2013.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-09 19:51:48.000,2021-11-09 20:30:55.000,20.0,75.6,95.6,2347.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-09 21:42:55.002,2021-11-09 22:54:41.000,9.0,78.0,87.0,4305.998,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-10 00:17:41.029,2021-11-10 00:49:13.000,20.3,64.7,85.0,1891.971,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-10 05:48:44.000,2021-11-10 06:01:58.000,10.5,64.7,75.2,794.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-10 16:25:17.002,2021-11-10 16:36:05.011,11.8,51.3,63.1,648.009,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-10 16:49:12.020,2021-11-10 18:07:12.000,15.3,59.2,74.5,4679.98,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-10 21:53:59.000,2021-11-10 22:06:11.000,20.8,42.3,63.1,732.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-11 00:07:03.029,2021-11-11 00:48:46.002,45.9,28.2,74.1,2502.973,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-11 05:37:46.000,2021-11-11 06:18:33.000,45.9,28.2,74.1,2447.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-11 06:29:36.000,2021-11-11 12:45:10.054,17.3,72.5,89.8,22534.054,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-11 16:22:32.020,2021-11-11 18:15:13.000,5.9,83.9,89.8,6760.98,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-11 21:06:54.000,2021-11-11 21:52:32.000,5.5,78.4,83.9,2738.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-11 23:18:39.016,2021-11-12 01:48:22.000,20.8,61.1,81.9,8982.984,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-12 04:49:17.000,2021-11-12 12:27:27.002,18.9,61.1,80.0,27490.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-12 16:44:00.031,2021-11-12 17:57:26.000,36.9,43.1,80.0,4405.969,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-12 20:07:53.037,2021-11-12 20:28:40.002,21.6,47.4,69.0,1246.965,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-13 01:26:28.024,2021-11-13 01:30:09.000,2.0,45.0,47.0,220.976,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-13 01:38:42.000,2021-11-13 01:58:24.000,21.6,47.4,69.0,1182.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-13 02:17:00.011,2021-11-13 04:45:47.002,3.5,43.1,46.6,8926.991,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-13 06:57:29.000,2021-11-13 06:59:32.000,11.7,33.3,45.0,123.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-13 07:29:57.000,2021-11-13 07:32:13.000,13.7,31.7,45.4,136.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-13 08:58:30.002,2021-11-13 10:14:37.000,14.9,31.7,46.6,4566.998,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-13 10:40:01.011,2021-11-13 12:54:45.000,10.2,21.5,31.7,8083.989,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-13 16:10:58.000,2021-11-14 16:05:01.002,43.2,21.5,64.7,86043.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-14 17:22:27.011,2021-11-14 17:35:43.002,14.6,45.4,60.0,795.991,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-14 21:15:53.002,2021-11-14 21:45:06.002,37.6,32.5,70.1,1753.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-14 23:58:24.000,2021-11-15 00:31:40.020,10.2,56.8,67.0,1996.02,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-15 02:45:53.000,2021-11-15 02:47:03.000,31.8,32.5,64.3,70.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-15 02:55:16.000,2021-11-15 03:15:08.000,24.8,45.0,69.8,1192.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-15 03:23:40.606,2021-11-15 06:01:40.000,8.6,58.4,67.0,9479.394,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-15 07:16:38.000,2021-11-15 07:24:08.000,8.3,60.3,68.6,450.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-15 21:16:06.000,2021-11-15 22:00:16.000,48.2,29.8,78.0,2650.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-16 06:57:25.000,2021-11-16 20:26:32.002,28.2,69.4,97.6,48547.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-17 00:14:41.034,2021-11-17 01:46:50.000,14.9,82.7,97.6,5528.966,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-17 06:40:40.000,2021-11-17 19:35:40.002,17.3,82.7,100.0,46500.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-17 20:32:17.011,2021-11-17 20:44:31.000,2.8,97.2,100.0,733.989,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-17 22:22:30.002,2021-11-18 01:05:45.000,9.5,90.5,100.0,9794.998,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-18 13:31:40.042,2021-11-18 14:23:50.042,10.6,89.4,100.0,3130.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-18 15:59:34.020,2021-11-18 16:11:58.002,6.7,81.5,88.2,743.982,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-18 19:01:47.000,2021-11-18 19:53:52.000,10.6,89.4,100.0,3125.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-19 00:37:03.029,2021-11-19 05:12:32.000,3.5,87.8,91.3,16528.971,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-19 11:09:37.000,2021-11-19 13:57:22.002,12.6,87.4,100.0,10065.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-19 16:08:06.020,2021-11-19 16:25:19.002,7.4,88.2,95.6,1032.982,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-19 16:43:45.002,2021-11-19 19:26:53.000,8.3,91.7,100.0,9787.998,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-19 19:57:02.020,2021-11-19 20:01:17.000,8.3,91.3,99.6,254.98,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-19 22:13:45.000,2021-11-19 22:20:53.019,8.3,91.7,100.0,428.019,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-19 23:16:04.029,2021-11-20 01:17:53.000,6.3,85.0,91.3,7308.971,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-20 04:01:15.011,2021-11-20 04:08:51.000,8.6,78.0,86.6,455.989,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-20 07:25:03.029,2021-11-20 08:09:53.000,16.0,69.0,85.0,2689.971,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-20 11:13:34.002,2021-11-20 11:17:32.000,8.6,69.4,78.0,237.998,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-20 11:46:12.020,2021-11-20 12:06:33.000,3.2,66.6,69.8,1220.98,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-20 12:29:16.011,2021-11-20 12:43:20.000,5.4,64.7,70.1,843.989,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-21 01:19:35.002,2021-11-21 01:31:38.000,7.9,56.4,64.3,722.998,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-21 01:41:49.002,2021-11-21 01:58:15.000,6.6,54.9,61.5,985.998,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-21 02:13:22.024,2021-11-21 02:34:35.000,6.3,51.3,57.6,1272.976,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-21 11:52:21.000,2021-11-21 17:19:16.005,15.7,52.1,67.8,19615.005,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-21 22:46:48.322,2021-11-21 22:49:19.000,6.7,61.1,67.8,150.678,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-22 00:51:35.039,2021-11-22 01:46:48.000,7.1,57.6,64.7,3312.961,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-22 07:52:25.000,2021-11-22 22:01:52.002,28.3,50.5,78.8,50967.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-23 00:17:08.032,2021-11-23 00:27:29.002,5.9,73.7,79.6,620.97,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-23 05:47:55.000,2021-11-23 05:57:08.000,5.9,73.7,79.6,553.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-23 23:20:32.011,2021-11-24 00:39:06.000,17.7,60.7,78.4,4713.989,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-25 04:27:16.015,2021-11-25 04:40:43.000,16.5,41.5,58.0,806.985,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-25 05:09:00.002,2021-11-25 05:55:41.000,5.9,43.1,49.0,2800.998,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-25 06:58:51.042,2021-11-25 07:08:23.000,3.5,37.6,41.1,571.958,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-25 07:55:55.002,2021-11-25 09:56:57.000,9.4,32.1,41.5,7261.998,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-25 13:28:14.000,2021-11-25 18:23:30.002,15.7,31.3,47.0,17716.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-25 20:04:17.032,2021-11-25 23:49:21.000,21.6,25.0,46.6,13503.968,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-26 00:07:15.000,2021-11-26 00:14:16.000,7.9,45.8,53.7,421.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-26 01:43:17.011,2021-11-26 06:14:14.000,23.2,0.7,23.9,16256.989,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-26 07:14:05.000,2021-11-27 03:02:27.002,36.9,0.7,37.6,71302.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-27 08:40:15.000,2021-11-27 08:45:18.000,5.9,36.0,41.9,303.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-27 11:30:01.041,2021-11-27 12:19:48.000,3.9,33.3,37.2,2986.959,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-27 21:45:12.029,2021-11-27 23:04:48.000,7.4,23.5,30.9,4775.971,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-28 00:21:08.000,2021-11-28 02:43:20.002,4.3,26.2,30.5,8532.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-28 03:15:12.000,2021-11-28 03:42:37.011,43.1,23.5,66.6,1645.011,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-28 08:22:26.000,2021-11-28 08:54:28.000,38.1,30.1,68.2,1922.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-28 22:05:33.032,2021-11-29 02:08:32.000,8.6,49.8,58.4,14578.968,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-29 03:35:46.000,2021-11-29 15:36:47.081,25.1,49.8,74.9,43261.081,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-29 16:24:16.011,2021-11-29 16:29:36.002,2.7,72.5,75.2,319.991,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-29 20:02:05.011,2021-11-29 21:06:38.000,4.7,69.8,74.5,3872.989,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-29 21:57:48.002,2021-11-29 21:59:38.000,5.4,69.8,75.2,109.998,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-29 23:31:59.002,2021-11-29 23:44:21.000,17.6,53.3,70.9,741.998,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-30 00:46:10.269,2021-11-30 01:19:15.000,14.9,56.4,71.3,1984.731,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-30 01:44:35.998,2021-11-30 03:27:53.000,18.5,51.3,69.8,6197.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-30 05:03:15.000,2021-11-30 05:10:26.000,8.2,53.3,61.5,431.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-30 07:14:56.000,2021-11-30 16:52:36.029,48.7,51.3,100.0,34660.029,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-11-30 22:28:07.017,2021-11-30 22:40:13.002,13.3,54.9,68.2,725.985,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-01 03:58:58.000,2021-12-01 04:10:15.000,13.3,54.9,68.2,677.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-01 07:14:11.000,2021-12-01 15:00:39.002,18.8,63.1,81.9,27988.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-01 20:01:59.002,2021-12-01 20:30:39.000,13.3,68.6,81.9,1719.998,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-01 20:35:45.029,2021-12-01 21:37:01.000,11.3,64.7,76.0,3675.971,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-01 21:51:39.002,2021-12-01 22:12:04.000,7.0,64.7,71.7,1224.998,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-01 22:38:31.011,2021-12-01 23:09:32.003,24.3,58.4,82.7,1860.992,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-01 23:22:21.000,2021-12-01 23:37:52.000,8.3,71.7,80.0,931.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-02 04:10:18.000,2021-12-02 04:38:55.000,24.3,58.4,82.7,1717.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-02 05:23:09.000,2021-12-02 14:56:42.002,22.0,78.0,100.0,34413.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-02 16:13:20.042,2021-12-02 20:26:38.000,16.1,83.9,100.0,15197.958,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-03 00:56:28.002,2021-12-03 04:24:34.000,7.5,75.6,83.1,12485.998,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-03 06:26:44.000,2021-12-03 14:51:32.002,20.0,75.6,95.6,30288.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-03 16:13:34.020,2021-12-03 16:22:17.002,3.5,88.6,92.1,522.982,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-03 16:36:34.002,2021-12-03 20:21:09.000,8.2,87.4,95.6,13474.998,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-03 21:44:24.000,2021-12-03 21:52:04.000,3.5,88.6,92.1,460.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-04 07:49:10.000,2021-12-04 08:24:44.000,23.9,64.3,88.2,2134.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-05 05:34:44.000,2021-12-05 06:06:55.000,27.8,53.3,81.1,1931.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-05 16:15:22.000,2021-12-06 00:43:20.000,12.6,30.5,43.1,30478.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-06 00:51:38.000,2021-12-06 01:19:22.000,27.8,43.1,70.9,1664.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-06 06:59:25.000,2021-12-06 07:11:24.000,10.6,63.1,73.7,719.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-06 07:26:41.000,2021-12-06 20:26:46.000,18.4,71.7,90.1,46805.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-06 22:44:19.000,2021-12-06 23:01:07.000,12.1,69.0,81.1,1008.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-07 08:05:35.000,2021-12-07 20:19:50.000,17.2,72.9,90.1,44055.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-08 02:04:13.000,2021-12-08 04:32:20.000,3.2,70.9,74.1,8887.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-08 16:11:16.016,2021-12-08 16:15:31.002,3.1,57.2,60.3,254.986,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-08 19:56:53.020,2021-12-08 20:17:37.000,22.8,50.5,73.3,1243.98,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-08 21:42:06.000,2021-12-08 21:50:14.000,8.2,57.2,65.4,488.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-08 23:42:36.020,2021-12-09 00:25:49.002,31.4,55.6,87.0,2592.982,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-09 01:27:08.000,2021-12-09 05:03:17.000,4.7,50.5,55.2,12969.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-09 05:13:26.000,2021-12-09 05:55:33.000,31.4,55.6,87.0,2527.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-09 07:41:34.000,2021-12-09 14:48:57.002,16.1,83.9,100.0,25643.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-09 18:34:34.012,2021-12-09 20:18:32.000,16.1,83.9,100.0,6237.988,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-09 23:23:06.029,2021-12-10 00:04:21.000,19.2,77.6,96.8,2474.971,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-10 04:53:54.000,2021-12-10 05:30:54.000,19.2,77.6,96.8,2220.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-10 08:25:56.000,2021-12-10 19:40:44.000,16.0,74.9,90.9,40488.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-11 04:50:20.000,2021-12-11 05:32:48.000,29.8,59.6,89.4,2548.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-11 15:35:56.000,2021-12-11 23:15:30.000,11.3,44.3,55.6,27574.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-12 03:49:09.000,2021-12-12 04:22:10.000,35.7,35.6,71.3,1981.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-12 06:11:29.000,2021-12-12 06:18:49.000,5.9,67.4,73.3,440.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-12 16:04:25.000,2021-12-12 21:19:15.010,50.6,49.4,100.0,18890.01,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-12 22:14:05.029,2021-12-12 22:17:55.000,7.1,92.9,100.0,229.971,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-12 22:58:40.010,2021-12-12 23:52:34.000,9.1,90.9,100.0,3233.99,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-13 00:07:18.033,2021-12-13 02:48:19.000,9.1,90.9,100.0,9660.967,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-13 12:27:21.000,2021-12-13 14:22:40.002,9.1,90.9,100.0,6919.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-14 00:25:18.000,2021-12-14 00:57:29.029,27.5,60.7,88.2,1931.029,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-14 05:19:03.000,2021-12-14 06:19:05.000,46.3,42.7,89.0,3602.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-14 17:13:32.029,2021-12-14 19:39:41.000,25.1,62.3,87.4,8768.971,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-15 05:51:16.000,2021-12-15 14:12:32.002,19.2,59.6,78.8,30076.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-15 17:52:44.013,2021-12-15 19:42:35.000,19.6,59.2,78.8,6590.987,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-15 21:55:35.011,2021-12-15 22:09:28.002,11.3,54.5,65.8,832.991,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-16 03:26:20.000,2021-12-16 04:06:44.000,28.6,54.5,83.1,2424.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-16 04:54:11.000,2021-12-16 14:17:33.081,20.8,78.8,99.6,33802.081,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-16 16:52:50.038,2021-12-16 19:47:16.000,20.8,78.8,99.6,10465.962,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-16 22:22:50.000,2021-12-17 01:09:44.002,2.3,78.8,81.1,10014.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-20 18:07:25.011,2021-12-20 22:07:19.000,8.2,73.3,81.5,14393.989,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-21 05:38:07.000,2021-12-21 12:23:30.002,17.2,73.3,90.5,24323.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-21 14:08:01.100,2021-12-21 17:53:33.000,18.8,71.7,90.5,13531.9,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-21 19:01:42.000,2021-12-21 19:20:53.000,14.5,61.9,76.4,1151.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-21 23:00:25.000,2021-12-22 17:20:26.532,27.9,72.1,100.0,66001.532,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-23 15:24:08.029,2021-12-23 18:15:19.000,27.9,72.1,100.0,10270.971,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-23 19:16:09.000,2021-12-23 19:28:20.000,6.7,81.1,87.8,731.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-23 21:57:39.011,2021-12-23 22:08:56.054,7.9,71.7,79.6,677.043,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-24 03:27:41.000,2021-12-24 03:55:44.000,17.3,71.7,89.0,1683.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-25 03:54:33.034,2021-12-25 04:08:12.000,13.4,60.7,74.1,818.966,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-25 06:13:04.017,2021-12-25 06:45:17.000,16.9,57.2,74.1,1932.983,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-25 07:23:13.019,2021-12-25 09:24:33.000,7.0,53.7,60.7,7279.981,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-25 13:34:15.000,2021-12-25 19:05:46.000,46.3,53.7,100.0,19891.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-27 19:27:11.029,2021-12-27 23:02:12.000,2.3,93.3,95.6,12900.971,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-28 17:49:53.200,2021-12-28 18:37:49.000,41.6,51.3,92.9,2875.8,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-28 20:39:56.000,2021-12-28 20:47:28.002,12.1,52.9,65.0,452.002,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-28 21:32:23.002,2021-12-28 21:59:15.002,19.7,60.3,80.0,1612.0,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-28 22:33:25.029,2021-12-28 23:01:09.011,12.6,81.5,94.1,1663.982,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-28 23:06:43.000,2021-12-28 23:09:47.018,38.0,53.3,91.3,184.018,ignitionOn
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-28 23:19:53.000,2021-12-29 00:46:36.000,15.3,51.3,66.6,5203.0,ignitionOff
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-12-29 01:00:24.000,2021-12-29 02:11:53.002,24.4,65.4,89.8,4289.002,ignitionOff
